Gene	C	Z	Pval	FDR
PPP2R3C	0.001304525165882372	1.5653093008997676	0.058755201677382234	0.06810881183622361
SRCAP	0.0014435987150417718	1.5368449015579135	0.06216564741437494	0.0720065414066119
RB1	0.0013510863077753346	1.5244861107867635	0.06369366191502004	0.07371951610534727
SNX27	0.0014458351806372607	1.5121395273121074	0.0652491855506009	0.07546166409090312
TLK2	0.0014281461850595412	1.5074463837274175	0.0658481385725461	0.07609569172482215
HDAC3	0.0014213350531250076	1.4986294595226852	0.06698489290824831	0.07734976086402807
GLUD1	0.0013597707472824078	1.491431131157334	0.06792416992477121	0.07837404222088985
SP3	0.0015071911275217384	1.477292441803116	0.06979863157522509	0.08047497875698512
ULK1	0.0012698673477377098	1.4740613392044952	0.07023253828486446	0.08091306254016643
PNMA1	0.0013768508879443235	1.4603842131143296	0.07209225453624084	0.08299185096267173
AKT2	0.0013814087618191178	1.4470310132246995	0.07394411885886668	0.08505841893274542
KCTD9	0.0013749204895648493	1.4405839917800314	0.07485112280836641	0.0860357733429499
ACAA2	0.0014581257844100773	1.4356540437577758	0.07555040412542566	0.08677305221143834
PDHA1	0.0014471266214171024	1.4255337161511707	0.07700149056422835	0.08837202436598511
BECN1	0.0016564242291472778	1.4241884218956522	0.0771959677884179	0.0885274859958921
AKAP8	0.001440156975762356	1.4142645460723875	0.07864212129140385	0.09011702210626873
PDCD6IP	0.0013701041596064327	1.4113244377348604	0.07907448597040956	0.09054330454627049
ZNF768	0.0014249114701421954	1.4052976135555781	0.07996639885377438	0.0914947355306343
DRG1	0.00132947527026405	1.4041681117472782	0.08013439755485424	0.09161707037521445
CSNK2A2	0.001569551856205508	1.4029199192712256	0.08032036012034732	0.09175974118851561
DNAJB12	0.0013696275170576434	1.3992993623792942	0.08086161538740899	0.09230778012261301
CASP2	0.001561997441396917	1.394689786214144	0.08155470311525803	0.09302817845846924
CCAR2	0.001674486127745304	1.388889245797079	0.08243321560058775	0.0939588323714906
SUMO4	0.0014219972213637092	1.3827094041543375	0.08337699360424966	0.09496240729413401
DVL3	0.0015131226180794836	1.3738411676484783	0.08474549872851828	0.09644783618571882
ACLY	0.0015883970242745852	1.3681254509163454	0.08563640571323711	0.09733122458884341
RANBP3	0.0011417522971261488	1.3680291391964277	0.0856514776381822	0.09733122458884341
SHLD2	0.0012150632689465347	1.3547695842730356	0.08774549002172105	0.09963530282557273
SPATS2	0.0013604595621794261	1.3498332645675917	0.08853473603060874	0.10045544935394335
ANAPC1	0.0013689832422324082	1.3447860424208686	0.08934716946333227	0.10130064565003657
ARID1A	0.001352477116329055	1.3251521112102607	0.0925603525605928	0.10486444776502206
RABL3	0.001564172499726356	1.3208920744262347	0.09326867639272574	0.10558718082195366
SIN3A	0.0011885834668814502	1.315755318300783	0.09412809029606534	0.10647974015392006
UBE2D3	0.0012459176917330279	1.3066387816660174	0.09566770944897018	0.10813983735753976
USP32	0.0013757996357619327	1.2870438833850457	0.09903949652598837	0.11186690119652301
KIAA1191	0.0013029327364861298	1.283974792295999	0.09957538781881176	0.1123875709015934
HNRNPUL1	0.0012016998918805899	1.265046415847432	0.10292734478075166	0.11608347155723871
RAF1	0.0013302446980190425	1.2574916675643115	0.10428782719230789	0.11752948218517043
HADHB	0.0010562985074275854	1.2491135070881587	0.10581178050981449	0.11915741048402533
DNM2	0.0011880712965670985	1.2420716780579952	0.10710505852822028	0.12052332167466646
CCDC43	0.0015062695562806944	1.2339003238015114	0.10862002443377766	0.12213645925837069
YTHDF3	0.0012335425720947778	1.2327985258396819	0.1088254707421118	0.12227580982259752
SF3B4	0.0013613707128241137	1.2302943333054874	0.10929345278141606	0.12270971494919466
PPP2R1A	0.0010793767109647707	1.228866281067898	0.10956097279149035	0.12291806969875507
FUS	0.0012179394456351604	1.2282451696817038	0.1096774734961431	0.12295680885217836
POLR2A	0.0011078237250800125	1.2153092933874534	0.11212407436283323	0.1256057591816653
MTCH2	0.001247173674270818	1.2117071794141403	0.11281224496076375	0.126282363762049
PTCD3	0.0011701030732047778	1.181829579611211	0.11863666421011049	0.13270320381444126
ODR4	0.0013162256417350137	1.1646637920001444	0.12207755540792509	0.13645032273613086
BCCIP	0.0013606130412412794	1.147540957447773	0.12557905788152773	0.14025955831890663
PWP1	0.0012201571043128714	1.1374196832428822	0.12768144136671067	0.14250160866820386
ERGIC2	0.0011542315085843475	1.1361247921423894	0.12795217022722755	0.14269758761400841
PRPF8	0.0011133603899615232	1.1352273743261394	0.1281400313422681	0.14280092645869402
NOC3L	0.0012166260772778212	1.1345829061077104	0.12827505933929445	0.14284527766068425
ATP2A2	0.0012074331636016597	1.1272512830496497	0.12981812676825544	0.14445637251660473
CREB3	0.001023982475004936	1.1227324309538111	0.13077557498043635	0.14541390842895072
TMEM9B	0.0010437001790085582	1.1065623921742058	0.13424158732788766	0.1491573192532085
DDX10	0.0010930144584437433	1.102137884743272	0.13520086566342665	0.15002016873744148
SMAD4	0.0009664209836656764	1.1020582292046879	0.13521817875534725	0.15002016873744148
MIIP	0.0012628187904009957	1.0987661050154929	0.1359350500928569	0.15070404666613846
DUSP23	0.0010414574491977352	1.0969076981189911	0.13634087161306485	0.15104232453441455
ATF6	0.0011060277402007825	1.0829970150179826	0.139404873985214	0.1543227387290192
PMM2	0.001105829118739857	1.0650126076419322	0.1434351122353117	0.15866715955233593
ZBTB4	0.0009144797200380436	1.0077208621823608	0.15679424338840786	0.1733171444971347
STK11	0.0010206115645997643	1.0023843815977955	0.15807899122318536	0.17460860591662594
ZCCHC17	0.001160311362541675	0.9971275780363995	0.15935129418072785	0.175884430663055
CTBP2	0.0009214592636085649	0.99422561368635	0.16005652042891927	0.17653292694366096
MFN2	0.0009417775393157173	0.9882846832661201	0.16150662230598023	0.1780014206164367
ECD	0.0009397963350444607	0.9817047843423544	0.1631226538574621	0.17965049984301992
RMDN1	0.0011044195534296612	0.9811349796314187	0.16326309137343015	0.17967324802651888
DIP2A	0.0008800664086301465	0.972999175599131	0.16527685591501035	0.1817560732203193
SNX16	0.0010414765037566694	0.9675479873146458	0.16663508213925737	0.1831154748783048
SART3	0.0009882878203136905	0.9542356377970612	0.1699821895131331	0.18665686988997046
TNPO3	0.0009612141457639591	0.9534608332515634	0.17017831585139043	0.18673553312149643
PRMT5	0.0010124514718449342	0.951742895965112	0.17061369440779472	0.18707641930679245
EMC1	0.0010626217532822115	0.9462868309417052	0.17200115418422934	0.1884599936277166
RBM23	0.0008508994335282453	0.9311600459461025	0.17588539092098432	0.19257524553392444
CDC123	0.0009108454167842763	0.9262394825298281	0.17716076909469947	0.19383016312330356
NCOA2	0.0009568385734598814	0.9223805556284146	0.17816505426062684	0.1947868669030177
SAT2	0.0007354885078766922	0.913381962366363	0.18052084441567817	0.19721869382630536
SAFB	0.0008626150647017127	0.9114284088504759	0.18103484537805875	0.19763629408085015
DDX55	0.0008446862967951195	0.8619228127341361	0.19436499723898448	0.21203454244252853
COIL	0.0008385151217233592	0.860834213107793	0.19466467938076099	0.21220713595286445
FKBP11	0.0009119979614998835	0.8413423269291043	0.20007809240370605	0.21794999172517
NCBP1	0.0009362912036132383	0.8369906398944431	0.20129891468641758	0.21912073441917734
CYREN	0.0009206512372363184	0.832939825090494	0.20243933379853674	0.22010545772388224
ICOS	0.0002825410129241341	0.8327352807240683	0.20249702110597168	0.22010545772388224
MTREX	0.000761910164430897	0.8286886409976215	0.2036403074966306	0.2211878792505039
PPID	0.0008477494518643847	0.8137096016273385	0.20790566616274114	0.2256573800608623
PCID2	0.0008017764998353324	0.8091820397019698	0.20920522207924552	0.2269037115826958
BSDC1	0.0007402799616778289	0.8085459411662853	0.20938818517411367	0.22693806196616367
HSPB11	0.0008212332401265624	0.8035902635729192	0.21081682400351742	0.22832147003991057
NAA15	0.0006961634358272147	0.7732526391662358	0.21968643939676274	0.23770186556618392
APTX	0.0008616205015439598	0.7728857761263459	0.2197949916935314	0.23770186556618392
ECHDC1	0.0007786833092032981	0.7677810652849741	0.22130863274938778	0.23916638985884847
MAP3K7	0.0007498452174506736	0.7376591720550038	0.23036079407754834	0.24876975602327034
IPO9	0.0007477236674350635	0.734870202919189	0.23120927346761455	0.24950641021685024
SEC16A	0.0007007645197223432	0.7334148964754127	0.23165270816901257	0.24980522088678567
NF1	0.0007690295901048446	0.7307399982419256	0.23246898965110807	0.25050537677921125
CUTA	0.0007587666885741429	0.7207461148403023	0.23553286709115057	0.25362476714768545
FUBP3	0.0006779125490433279	0.7087307488110759	0.23924578974756122	0.2574380807900587
RWDD4	0.0007514486369992908	0.7068909438699517	0.23981712612242656	0.25786787755099627
RANGAP1	0.0008538587942008772	0.6993950807283511	0.24215258063092282	0.2601926009644586
STRN4	0.0006198452185661734	0.6884725178910868	0.2455776354101158	0.2635385013874032
DVL2	0.0006816393584673259	0.6883446562014822	0.24561788329305978	0.2635385013874032
RBM10	0.0006699915027522	0.6838262391010229	0.24704244775933737	0.2648775351243789
DDX50	0.0005755459969697634	0.6831339939730183	0.24726108830676857	0.2649225946143949
PPP2CA	0.0006689967811690941	0.6797271249154075	0.24833862878454704	0.2658871828528341
USP10	0.0006297242712029976	0.6632941877196331	0.2535710791755304	0.27129573378266447
ELMOD2	0.0006900597092137508	0.6444134117711636	0.259653694932621	0.27760551845968034
RETREG3	0.0005824755201009167	0.6329416309434426	0.2633858801477612	0.28139517109803547
TOR1A	0.0006859399084135849	0.6250387683080322	0.26597280695732084	0.2839567334063924
APPBP2	0.0006248968610755026	0.6130353900259444	0.2699264697753291	0.2879727629182031
RBBP7	0.0005965421965872474	0.6087368792733283	0.27134942901616627	0.2892851055609449
CD46	0.0005197957194568542	0.5996567006266547	0.2743675253275929	0.29229494885752083
VPS35	0.000556434155765378	0.5812127551569708	0.28054853606493535	0.2986677105020603
STK16	0.0006101407976842654	0.5776870922162947	0.2817376976430437	0.2997209549394082
AP1M1	0.000568189319978307	0.5762023046202127	0.28223922382887795	0.30004169790454777
RTCB	0.0005320545151535019	0.5723294179457453	0.2835494117103702	0.30122104643452924
BAP1	0.0006614620825681969	0.5586710787555389	0.28819311039458495	0.3057441476473208
CLCN3	0.0006039037802663499	0.5586074814089975	0.28821481651554104	0.3057441476473208
ZMPSTE24	0.0005721363996309666	0.5507455351627673	0.29090406252148066	0.3083788648637604
RBM27	0.0005418329261795785	0.5484371792705924	0.29169587674417585	0.3089998694323897
PSMB5	0.000631437311837547	0.5378322255815193	0.2953464409469009	0.31264619719149706
SH3BP5L	0.0005551415310656426	0.5345364949641259	0.2964852034950685	0.31363032809774527
TSG101	0.0004702458956267405	0.523289865038329	0.3003862763897752	0.3175330617228068
NR2C2	0.0005730297288310797	0.5140940376544568	0.3035931228946329	0.3206969608041897
ZNF106	0.00040518005900110245	0.5050830955200909	0.3067502369607827	0.32380390952932725
GNAQ	0.0004003128841329099	0.5042794303300302	0.3070325150198905	0.32387396099144566
NKAPD1	0.0005734031863814258	0.5012165782118696	0.30810935406916407	0.32478146950368664
CISD2	0.0005328876003575937	0.4813769697832153	0.31512430087193743	0.3319427326600464
CD19	0.00029889436136962196	0.4674421847198951	0.3200917736234679	0.33693870907733464
ZC3H7A	0.00042599779928962446	0.46364816663898495	0.3214499195480499	0.3381310514180048
PEF1	0.00044783103949863574	0.4401338086473758	0.3299200983083929	0.3467975805624312
RIC8A	0.0004203291066333102	0.43656635326786675	0.3312129342431487	0.34791274605372763
TEFM	0.0004679587227608095	0.4244652902839173	0.33561325685207527	0.35228823322471164
HAX1	0.00047814281080892394	0.42355339340013287	0.3359457756504781	0.35239067375924277
CUL5	0.0004025687211873834	0.40814696237222303	0.34158289185458235	0.3580533457595203
WWTR1	0.0004317472602782565	0.3923634676121612	0.3473948374783398	0.363891240375356
ATXN2	0.000373570151439122	0.36716024058500907	0.3567497473671113	0.3734296029662714
SMARCB1	0.00034297888309220605	0.3571716712313266	0.3604816460696666	0.3770728515373082
CLK2	0.00035140811139747436	0.3534131921470756	0.3618893486124617	0.3782815490722596
TRPM7	0.0002715898822042619	0.3010101292479648	0.38170338525643177	0.3987152352957156
XPNPEP1	0.00025362644089080126	0.2917029697248357	0.38525686920949176	0.40214704510385363
ETV6	0.0002780257540074411	0.2903639170356539	0.38576892258077633	0.4024015186864843
PHF23	0.00032768507223835915	0.28837623020217523	0.38652938039768275	0.40291457303441564
ATP6V1H	0.0002835443209867137	0.2826189383845508	0.3887344806120099	0.4049317506375103
DYRK1A	0.00025398938037809435	0.2660977045228676	0.39508198140760986	0.4112581347060477
TP53BP1	0.0002643144152881712	0.2631628837406411	0.3962125186165555	0.41214894446937117
CUL4A	0.00023720132716027197	0.22662873201069586	0.41035622430645446	0.4265657217322812
SNAP23	0.00022168700721670847	0.2206164946919967	0.4126955282957816	0.42870034102747395
FAF2	0.00022843694147948882	0.21873235930392657	0.4134292701090297	0.4291653322931104
NUP153	0.00018946477260868794	0.21570865871923015	0.4146074257145439	0.430090690575253
PTPA	0.00021389625726819263	0.18572670503850047	0.4263295425377875	0.44194493006681496
LAG3	9.222538725884968e-05	0.17461724485919902	0.4306901986683829	0.44595355975312845
YTHDF1	0.00017034011599261625	0.17436034444588766	0.4307911387215221	0.44595355975312845
GCN1	0.00018721153920265023	0.16560694745979299	0.43423313975667455	0.4491108322629812
PPFIA1	0.00015961829619642054	0.16508159816994267	0.4344398784090572	0.4491108322629812
NUDCD2	0.0001656496695444569	0.15908540458131631	0.43680079361587243	0.4512404892725955
EFR3A	0.00014158870796365802	0.14292008341642806	0.4431766485631441	0.45751202535768487
RFX1	0.00013018074353766438	0.11716789135953332	0.4533635053049624	0.46770650478503684
TUSC2	7.85203655710276e-05	0.07013338703387252	0.47204374655404424	0.4866430376845817
SMURF2	6.051219967058902e-05	0.06305806493219032	0.4748601335716442	0.48911604042194107
TCF20	6.716079549242992e-05	0.062468899871618244	0.4750947139298454	0.48911604042194107
WASHC3	3.635843906161587e-05	0.036710259739225364	0.4853580140347421	0.4993395206118746
PSPC1	2.515503768706146e-05	0.026768509310344333	0.4893221850715587	0.5030317078975874
LARP4	2.8601978458079807e-05	0.026027933804702804	0.4896175290203185	0.5030317078975874
MITD1	-1.0544822575256786e-05	-0.010522503227483505	0.5041977939675186	0.51765687265659
WAPL	-1.1232110921736979e-05	-0.011793181108327123	0.504704689510277	0.5178228688545934
RPF1	-2.035383169599348e-05	-0.019249331076583352	0.5076788978139968	0.5205183504586433
GSK3A	-8.521813706187384e-05	-0.08372785248296477	0.5333635940928763	0.5464790923082748
UBE3A	-9.056226001864075e-05	-0.08826887302992778	0.5351685109561943	0.5479541067810864
TOX4	-8.398100085161231e-05	-0.1016529172793281	0.5404839124796713	0.5530190100405914
ZNF592	-0.00013770319483496967	-0.1677423270413787	0.5666070021083893	0.5793527628920137
KPNA6	-0.00021553331094748164	-0.2185669783524581	0.5865063108513062	0.5992911895619614
RCOR1	-0.00021517808938094308	-0.22659985893151371	0.5896325490022767	0.6020754414590981
ZC3H18	-0.0002255026905107534	-0.2405451867687784	0.5950461813125663	0.6068744982527239
PIKFYVE	-0.00018486442892205946	-0.24079137151808042	0.5951415912865046	0.6068744982527239
SMN2	-0.00028396192349206385	-0.30569696677047503	0.6200823085039234	0.6318773524156829
RHOT1	-0.00037535431780858137	-0.39976769832939213	0.6553361878674723	0.6673484601501755
BATF3	-0.00016462749480153374	-0.4193781806646765	0.6625301161127368	0.6742165360713062
ERCC3	-0.0004696546739315002	-0.4514091691722214	0.6741526619774943	0.6855789782821977
TBK1	-0.0004325874545756702	-0.4842168704313879	0.6858840173786143	0.6970366030270471
PRKD3	-0.0006370239716433469	-0.7017751956773407	0.7585903150572308	0.7704031635652311
SCAF4	-0.0007243646212917235	-0.7036807930754361	0.7591842079015796	0.7704846494265016
YY1AP1	-0.0006409886560283463	-0.7132129403789615	0.7621430000060303	0.7729645030487123
ADIPOR1	-0.0008288366454575246	-0.7579390639051655	0.7757562684279949	0.7862394612445894
CR2	-0.00042694660856232444	-0.7761287238019848	0.7811635073100789	0.7911261894689663
STRN3	-0.0006433115539113252	-0.7777190661941015	0.7816326751953386	0.7911261894689663
CCR7	-0.00042234720046796823	-0.8947024340125866	0.8145269113915643	0.8236211404457869
CCL22	-0.0003427088508538235	-0.8958585705427894	0.8148358482810318	0.8236211404457869
PAX5	-0.00043998653857174315	-0.9589758990662963	0.8312145566503232	0.8396106632831547
XCR1	-0.0005759137619145778	-0.9662804204727802	0.8330480596488037	0.8408964262942163
FXR2	-0.0010126259295385619	-0.9871474540230261	0.8382148214356757	0.8455428595517913
PPP4R1	-0.000953378886687136	-0.9957071978460809	0.8403037840915516	0.8470804275116448
CLSTN1	-0.0009941978678762598	-1.0194838286216061	0.8460133366788385	0.8522632673057473
ZNF451	-0.0009106557285041205	-1.0334825191864956	0.8493109265051277	0.8550109998373769
MED1	-0.001095537152662382	-1.0368646120442269	0.8501005208538668	0.8552319123278338
BAG6	-0.001079559523315559	-1.1593319019436266	0.8768395385945491	0.8815410910803108
PVR	-0.0011994697437390904	-1.2070710027034643	0.8862975994960176	0.8904530470489126
PDCD1	-0.0009136869113932658	-1.3120965361979273	0.905256217719597	0.9088917848590331
PAPSS1	-0.00137462734893073	-1.3333247730871496	0.908787376299504	0.911826798962713
PRPF31	-0.001324148544523565	-1.3524010292385764	0.9118764698202757	0.9143146421994743
CD1C	-0.0007472085690598632	-1.4613641294666195	0.9280422303809914	0.9299020344498912
CD79B	-0.0006719507486283574	-1.477433389914682	0.9302202493600009	0.9314621989586124
DDB1	-0.0015062180253183229	-1.5206192953764464	0.9358222990873589	0.9364465968185713
RO60	-0.0016021971409919725	-1.6975987482716541	0.955208240376976	0.955208240376976
