method_label	feature	clean_feature	immune_class	target	rho	p	n	p_adj	abs_ifcore
CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	TLS_like_score	0.297363020782072	3.63239897215727e-10	427	1.09609232142289e-09	0.277084516459645
CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	Cytotoxic_score	0.29923874124147	2.78117996905238e-10	427	8.69750826685472e-10	0.277084516459645
CIBERSORT	Dendritic_cells_resting_CIBERSORT	Dendritic_cells_resting	APC/myeloid	Checkpoint_score	0.236135191892042	8.00883526017161e-07	427	1.99640531123118e-06	0.277084516459645
CIBERSORT	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	IF_core_4marker_score	-0.0755299771461343	0.119138117200269	427	0.175143215029455	0.0755299771461343
CIBERSORT	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	mregDC_extended_score	-0.151592945121889	0.00168081849089037	427	0.00336163698178074	0.0755299771461343
CIBERSORT	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	TLS_like_score	-0.283889742812991	2.33772304712716e-09	427	6.59161252632576e-09	0.0755299771461343
CIBERSORT	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	Cytotoxic_score	-0.169002275341106	0.00045270793903968	427	0.000938141753190662	0.0755299771461343
CIBERSORT	Dendritic_cells_activated_CIBERSORT	Dendritic_cells_activated	APC/myeloid	Checkpoint_score	-0.110230186019125	0.0227228113732628	427	0.0383168976098158	0.0755299771461343
CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	IF_core_4marker_score	-0.0713422921808755	0.141082993330707	427	0.203918276074635	0.0713422921808755
CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	mregDC_extended_score	-0.0940299936495308	0.05218047604167	427	0.0808562331456508	0.0713422921808755
CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	TLS_like_score	-0.162054192437828	0.000776296330935049	427	0.00151730646500941	0.0713422921808755
CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	Cytotoxic_score	-0.118868451558124	0.013978529589433	427	0.0255777349934306	0.0713422921808755
CIBERSORT	Mast_cells_resting_CIBERSORT	Mast_cells_resting	T cells	Checkpoint_score	-0.117218078625082	0.0153738106272997	427	0.0267100548272278	0.0713422921808755
CIBERSORT	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	IF_core_4marker_score	-0.0442885274108282	0.361272790906827	427	0.475157211761474	0.0442885274108282
CIBERSORT	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	mregDC_extended_score	-0.0196746948506052	0.685179873527781	427	0.755454732351143	0.0442885274108282
CIBERSORT	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	TLS_like_score	0.0191791209481626	0.692701530043472	427	0.773666643944657	0.0442885274108282
CIBERSORT	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	Cytotoxic_score	-0.0132675735513639	0.784569408230927	427	0.825642532712159	0.0442885274108282
CIBERSORT	Mast_cells_activated_CIBERSORT	Mast_cells_activated	T cells	Checkpoint_score	-0.0182096699111455	0.707502571231457	427	0.775098358291787	0.0442885274108282
CIBERSORT	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	IF_core_4marker_score	-0.110346486170626	0.0225791465986027	427	0.0388361321495966	0.110346486170626
CIBERSORT	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	mregDC_extended_score	-0.15403005171252	0.00140990104261747	427	0.00288694023012148	0.110346486170626
CIBERSORT	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	TLS_like_score	-0.176968624310787	0.000237659274524838	427	0.000504659200225581	0.110346486170626
CIBERSORT	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	Cytotoxic_score	-0.19434140114829	5.28384972216469e-05	427	0.000122813804353017	0.110346486170626
CIBERSORT	Eosinophils_CIBERSORT	Eosinophils	Granulocyte/mast	Checkpoint_score	-0.151015752640077	0.00175161007714609	427	0.00334752148076809	0.110346486170626
CIBERSORT	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	IF_core_4marker_score	0.214794694273996	7.53901814176263e-06	427	1.68404041608204e-05	0.214794694273996
CIBERSORT	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	mregDC_extended_score	0.232984289163585	1.13068619630624e-06	427	2.55892139164045e-06	0.214794694273996
CIBERSORT	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	TLS_like_score	0.172941929306868	0.000330321322987357	427	0.000676372232783635	0.214794694273996
CIBERSORT	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	Cytotoxic_score	0.161851180683121	0.000788376010515779	427	0.0015953020448084	0.214794694273996
CIBERSORT	Neutrophils_CIBERSORT	Neutrophils	Granulocyte/mast	Checkpoint_score	0.185456573014473	0.000115954319847556	427	0.000243221256265606	0.214794694273996
CIBERSORT	P-value_CIBERSORT	P-value	Other	IF_core_4marker_score	-0.334755168573375	1.22027779456361e-12	427	3.9601468049989e-12	0.334755168573375
CIBERSORT	P-value_CIBERSORT	P-value	Other	mregDC_extended_score	-0.385794712143854	1.32783866913591e-16	427	4.4782010017917e-16	0.334755168573375
CIBERSORT	P-value_CIBERSORT	P-value	Other	TLS_like_score	-0.535411173587193	4.7991812270618e-33	427	2.42782109133715e-32	0.334755168573375
CIBERSORT	P-value_CIBERSORT	P-value	Other	Cytotoxic_score	-0.357824466140082	2.41458951751948e-14	427	1.01294974881305e-13	0.334755168573375
CIBERSORT	P-value_CIBERSORT	P-value	Other	Checkpoint_score	-0.375919871136762	8.83156522390929e-16	427	3.30223743154869e-15	0.334755168573375
CIBERSORT	Correlation_CIBERSORT	Correlation	Other	IF_core_4marker_score	0.33154912314395	2.75016949294173e-12	427	8.44694915689245e-12	0.33154912314395
CIBERSORT	Correlation_CIBERSORT	Correlation	Other	mregDC_extended_score	0.382338461595373	1.08176811805909e-16	427	3.72128232612326e-16	0.33154912314395
CIBERSORT	Correlation_CIBERSORT	Correlation	Other	TLS_like_score	0.536690188626781	0	427	0	0.33154912314395
CIBERSORT	Correlation_CIBERSORT	Correlation	Other	Cytotoxic_score	0.355781386649913	4.62210259214133e-14	427	1.76667032410735e-13	0.33154912314395
CIBERSORT	Correlation_CIBERSORT	Correlation	Other	Checkpoint_score	0.372420673882424	1.72696241712773e-15	427	6.06199052542794e-15	0.33154912314395
CIBERSORT	RMSE_CIBERSORT	RMSE	Other	IF_core_4marker_score	-0.345964711202715	2.57829196897417e-13	427	8.5281965127607e-13	0.345964711202715
CIBERSORT	RMSE_CIBERSORT	RMSE	Other	mregDC_extended_score	-0.38451437905817	3.51548920170074e-17	427	1.25971696394276e-16	0.345964711202715
CIBERSORT	RMSE_CIBERSORT	RMSE	Other	TLS_like_score	-0.533837928752228	0	427	0	0.345964711202715
CIBERSORT	RMSE_CIBERSORT	RMSE	Other	Cytotoxic_score	-0.32610169982666	6.47326059477343e-12	427	2.18313886725692e-11	0.345964711202715
CIBERSORT	RMSE_CIBERSORT	RMSE	Other	Checkpoint_score	-0.364735062743552	8.58375247684482e-15	427	2.83924120387944e-14	0.345964711202715
CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	IF_core_4marker_score			0		
CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	mregDC_extended_score			0		
CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	TLS_like_score			0		
CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	Cytotoxic_score			0		
CIBERSORT	Absolute_score_(sig_score)_CIBERSORT	Absolute_score_(sig_score)	Global score	Checkpoint_score			0		
CIBERSORT	T_cells_MCPcounter	T_cells	T cells	IF_core_4marker_score			0		
CIBERSORT	T_cells_MCPcounter	T_cells	T cells	mregDC_extended_score			0		
CIBERSORT	T_cells_MCPcounter	T_cells	T cells	TLS_like_score			0		
CIBERSORT	T_cells_MCPcounter	T_cells	T cells	Cytotoxic_score			0		
CIBERSORT	T_cells_MCPcounter	T_cells	T cells	Checkpoint_score			0		
CIBERSORT	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	CD8_T_cells_MCPcounter	CD8_T_cells	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	Cytotoxic_lymphocytes_MCPcounter	Cytotoxic_lymphocytes	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	B_lineage_MCPcounter	B_lineage	Other	IF_core_4marker_score			0		
CIBERSORT	B_lineage_MCPcounter	B_lineage	Other	mregDC_extended_score			0		
CIBERSORT	B_lineage_MCPcounter	B_lineage	Other	TLS_like_score			0		
CIBERSORT	B_lineage_MCPcounter	B_lineage	Other	Cytotoxic_score			0		
CIBERSORT	B_lineage_MCPcounter	B_lineage	Other	Checkpoint_score			0		
CIBERSORT	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	NK_cells_MCPcounter	NK_cells	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	IF_core_4marker_score			0		
CIBERSORT	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	mregDC_extended_score			0		
CIBERSORT	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	TLS_like_score			0		
CIBERSORT	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	Cytotoxic_score			0		
CIBERSORT	Monocytic_lineage_MCPcounter	Monocytic_lineage	Other	Checkpoint_score			0		
CIBERSORT	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	IF_core_4marker_score			0		
CIBERSORT	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	mregDC_extended_score			0		
CIBERSORT	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	TLS_like_score			0		
CIBERSORT	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	Cytotoxic_score			0		
CIBERSORT	Myeloid_dendritic_cells_MCPcounter	Myeloid_dendritic_cells	APC/myeloid	Checkpoint_score			0		
CIBERSORT	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	IF_core_4marker_score			0		
CIBERSORT	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	mregDC_extended_score			0		
CIBERSORT	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	TLS_like_score			0		
CIBERSORT	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	Cytotoxic_score			0		
CIBERSORT	Neutrophils_MCPcounter	Neutrophils	Granulocyte/mast	Checkpoint_score			0		
CIBERSORT	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	IF_core_4marker_score			0		
CIBERSORT	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	mregDC_extended_score			0		
CIBERSORT	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	TLS_like_score			0		
CIBERSORT	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	Cytotoxic_score			0		
CIBERSORT	Endothelial_cells_MCPcounter	Endothelial_cells	Stromal	Checkpoint_score			0		
CIBERSORT	Fibroblasts_MCPcounter	Fibroblasts	Stromal	IF_core_4marker_score			0		
CIBERSORT	Fibroblasts_MCPcounter	Fibroblasts	Stromal	mregDC_extended_score			0		
CIBERSORT	Fibroblasts_MCPcounter	Fibroblasts	Stromal	TLS_like_score			0		
CIBERSORT	Fibroblasts_MCPcounter	Fibroblasts	Stromal	Cytotoxic_score			0		
CIBERSORT	Fibroblasts_MCPcounter	Fibroblasts	Stromal	Checkpoint_score			0		
CIBERSORT	aDC_xCell	aDC	Other	IF_core_4marker_score			0		
CIBERSORT	aDC_xCell	aDC	Other	mregDC_extended_score			0		
CIBERSORT	aDC_xCell	aDC	Other	TLS_like_score			0		
CIBERSORT	aDC_xCell	aDC	Other	Cytotoxic_score			0		
CIBERSORT	aDC_xCell	aDC	Other	Checkpoint_score			0		
CIBERSORT	Adipocytes_xCell	Adipocytes	Other	IF_core_4marker_score			0		
CIBERSORT	Adipocytes_xCell	Adipocytes	Other	mregDC_extended_score			0		
CIBERSORT	Adipocytes_xCell	Adipocytes	Other	TLS_like_score			0		
CIBERSORT	Adipocytes_xCell	Adipocytes	Other	Cytotoxic_score			0		
CIBERSORT	Adipocytes_xCell	Adipocytes	Other	Checkpoint_score			0		
CIBERSORT	Astrocytes_xCell	Astrocytes	Other	IF_core_4marker_score			0		
CIBERSORT	Astrocytes_xCell	Astrocytes	Other	mregDC_extended_score			0		
CIBERSORT	Astrocytes_xCell	Astrocytes	Other	TLS_like_score			0		
CIBERSORT	Astrocytes_xCell	Astrocytes	Other	Cytotoxic_score			0		
CIBERSORT	Astrocytes_xCell	Astrocytes	Other	Checkpoint_score			0		
CIBERSORT	B-cells_xCell	B-cells	B/plasma	IF_core_4marker_score			0		
CIBERSORT	B-cells_xCell	B-cells	B/plasma	mregDC_extended_score			0		
CIBERSORT	B-cells_xCell	B-cells	B/plasma	TLS_like_score			0		
CIBERSORT	B-cells_xCell	B-cells	B/plasma	Cytotoxic_score			0		
CIBERSORT	B-cells_xCell	B-cells	B/plasma	Checkpoint_score			0		
CIBERSORT	Basophils_xCell	Basophils	Other	IF_core_4marker_score			0		
CIBERSORT	Basophils_xCell	Basophils	Other	mregDC_extended_score			0		
CIBERSORT	Basophils_xCell	Basophils	Other	TLS_like_score			0		
CIBERSORT	Basophils_xCell	Basophils	Other	Cytotoxic_score			0		
CIBERSORT	Basophils_xCell	Basophils	Other	Checkpoint_score			0		
CIBERSORT	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	IF_core_4marker_score			0		
CIBERSORT	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	mregDC_extended_score			0		
CIBERSORT	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	TLS_like_score			0		
CIBERSORT	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	Cytotoxic_score			0		
CIBERSORT	CD4+_memory_T-cells_xCell	CD4+_memory_T-cells	T cells	Checkpoint_score			0		
CIBERSORT	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	IF_core_4marker_score			0		
CIBERSORT	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	mregDC_extended_score			0		
CIBERSORT	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	TLS_like_score			0		
CIBERSORT	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	Cytotoxic_score			0		
CIBERSORT	CD4+_naive_T-cells_xCell	CD4+_naive_T-cells	T cells	Checkpoint_score			0		
CIBERSORT	CD4+_T-cells_xCell	CD4+_T-cells	T cells	IF_core_4marker_score			0		
CIBERSORT	CD4+_T-cells_xCell	CD4+_T-cells	T cells	mregDC_extended_score			0		
CIBERSORT	CD4+_T-cells_xCell	CD4+_T-cells	T cells	TLS_like_score			0		
CIBERSORT	CD4+_T-cells_xCell	CD4+_T-cells	T cells	Cytotoxic_score			0		
CIBERSORT	CD4+_T-cells_xCell	CD4+_T-cells	T cells	Checkpoint_score			0		
CIBERSORT	CD4+_Tcm_xCell	CD4+_Tcm	T cells	IF_core_4marker_score			0		
CIBERSORT	CD4+_Tcm_xCell	CD4+_Tcm	T cells	mregDC_extended_score			0		
CIBERSORT	CD4+_Tcm_xCell	CD4+_Tcm	T cells	TLS_like_score			0		
CIBERSORT	CD4+_Tcm_xCell	CD4+_Tcm	T cells	Cytotoxic_score			0		
CIBERSORT	CD4+_Tcm_xCell	CD4+_Tcm	T cells	Checkpoint_score			0		
CIBERSORT	CD4+_Tem_xCell	CD4+_Tem	T cells	IF_core_4marker_score			0		
CIBERSORT	CD4+_Tem_xCell	CD4+_Tem	T cells	mregDC_extended_score			0		
CIBERSORT	CD4+_Tem_xCell	CD4+_Tem	T cells	TLS_like_score			0		
CIBERSORT	CD4+_Tem_xCell	CD4+_Tem	T cells	Cytotoxic_score			0		
CIBERSORT	CD4+_Tem_xCell	CD4+_Tem	T cells	Checkpoint_score			0		
CIBERSORT	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	CD8+_naive_T-cells_xCell	CD8+_naive_T-cells	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	CD8+_T-cells_xCell	CD8+_T-cells	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	CD8+_Tcm_xCell	CD8+_Tcm	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	CD8+_Tem_xCell	CD8+_Tem	Cytotoxic T/NK	IF_core_4marker_score			0		
CIBERSORT	CD8+_Tem_xCell	CD8+_Tem	Cytotoxic T/NK	mregDC_extended_score			0		
CIBERSORT	CD8+_Tem_xCell	CD8+_Tem	Cytotoxic T/NK	TLS_like_score			0		
CIBERSORT	CD8+_Tem_xCell	CD8+_Tem	Cytotoxic T/NK	Cytotoxic_score			0		
CIBERSORT	CD8+_Tem_xCell	CD8+_Tem	Cytotoxic T/NK	Checkpoint_score			0		
CIBERSORT	cDC_xCell	cDC	Other	IF_core_4marker_score			0		
CIBERSORT	cDC_xCell	cDC	Other	mregDC_extended_score			0		
CIBERSORT	cDC_xCell	cDC	Other	TLS_like_score			0		
CIBERSORT	cDC_xCell	cDC	Other	Cytotoxic_score			0		
CIBERSORT	cDC_xCell	cDC	Other	Checkpoint_score			0		
CIBERSORT	Chondrocytes_xCell	Chondrocytes	Other	IF_core_4marker_score			0		
CIBERSORT	Chondrocytes_xCell	Chondrocytes	Other	mregDC_extended_score			0		
CIBERSORT	Chondrocytes_xCell	Chondrocytes	Other	TLS_like_score			0		
CIBERSORT	Chondrocytes_xCell	Chondrocytes	Other	Cytotoxic_score			0		
CIBERSORT	Chondrocytes_xCell	Chondrocytes	Other	Checkpoint_score			0		
CIBERSORT	Class-switched_memory_B-cells_xCell	Class-switched_memory_B-cells	T cells	IF_core_4marker_score			0		
CIBERSORT	Class-switched_memory_B-cells_xCell	Class-switched_memory_B-cells	T cells	mregDC_extended_score			0		
CIBERSORT	Class-switched_memory_B-cells_xCell	Class-switched_memory_B-cells	T cells	TLS_like_score			0		
CIBERSORT	Class-switched_memory_B-cells_xCell	Class-switched_memory_B-cells	T cells	Cytotoxic_score			0		
CIBERSORT	Class-switched_memory_B-cells_xCell	Class-switched_memory_B-cells	T cells	Checkpoint_score			0		
CIBERSORT	CLP_xCell	CLP	Other	IF_core_4marker_score			0		
CIBERSORT	CLP_xCell	CLP	Other	mregDC_extended_score			0		
CIBERSORT	CLP_xCell	CLP	Other	TLS_like_score			0		
CIBERSORT	CLP_xCell	CLP	Other	Cytotoxic_score			0		
CIBERSORT	CLP_xCell	CLP	Other	Checkpoint_score			0		
CIBERSORT	CMP_xCell	CMP	Other	IF_core_4marker_score			0		
CIBERSORT	CMP_xCell	CMP	Other	mregDC_extended_score			0		
CIBERSORT	CMP_xCell	CMP	Other	TLS_like_score			0		
CIBERSORT	CMP_xCell	CMP	Other	Cytotoxic_score			0		
CIBERSORT	CMP_xCell	CMP	Other	Checkpoint_score			0		
CIBERSORT	DC_xCell	DC	APC/myeloid	IF_core_4marker_score			0		
CIBERSORT	DC_xCell	DC	APC/myeloid	mregDC_extended_score			0		
CIBERSORT	DC_xCell	DC	APC/myeloid	TLS_like_score			0		
CIBERSORT	DC_xCell	DC	APC/myeloid	Cytotoxic_score			0		
CIBERSORT	DC_xCell	DC	APC/myeloid	Checkpoint_score			0		
CIBERSORT	Endothelial_cells_xCell	Endothelial_cells	Stromal	IF_core_4marker_score			0		
CIBERSORT	Endothelial_cells_xCell	Endothelial_cells	Stromal	mregDC_extended_score			0		
CIBERSORT	Endothelial_cells_xCell	Endothelial_cells	Stromal	TLS_like_score			0		
CIBERSORT	Endothelial_cells_xCell	Endothelial_cells	Stromal	Cytotoxic_score			0		
CIBERSORT	Endothelial_cells_xCell	Endothelial_cells	Stromal	Checkpoint_score			0		
CIBERSORT	Eosinophils_xCell	Eosinophils	Granulocyte/mast	IF_core_4marker_score			0		
CIBERSORT	Eosinophils_xCell	Eosinophils	Granulocyte/mast	mregDC_extended_score			0		
CIBERSORT	Eosinophils_xCell	Eosinophils	Granulocyte/mast	TLS_like_score			0		
CIBERSORT	Eosinophils_xCell	Eosinophils	Granulocyte/mast	Cytotoxic_score			0		
CIBERSORT	Eosinophils_xCell	Eosinophils	Granulocyte/mast	Checkpoint_score			0		
CIBERSORT	Epithelial_cells_xCell	Epithelial_cells	Other	IF_core_4marker_score			0		
CIBERSORT	Epithelial_cells_xCell	Epithelial_cells	Other	mregDC_extended_score			0		
CIBERSORT	Epithelial_cells_xCell	Epithelial_cells	Other	TLS_like_score			0		
CIBERSORT	Epithelial_cells_xCell	Epithelial_cells	Other	Cytotoxic_score			0		
CIBERSORT	Epithelial_cells_xCell	Epithelial_cells	Other	Checkpoint_score			0		
CIBERSORT	Erythrocytes_xCell	Erythrocytes	Other	IF_core_4marker_score			0		
CIBERSORT	Erythrocytes_xCell	Erythrocytes	Other	mregDC_extended_score			0		
CIBERSORT	Erythrocytes_xCell	Erythrocytes	Other	TLS_like_score			0		
