field_id,grid_x,grid_y,x,y,TLS_grid_mean,n_cells,n_tls_high_cells,n_cohigh_cells
159,278,40,9760.470833778381,1438.8965606689453,1.1262784107813604,17,9,2
220,44,41,1570.4708337783813,1473.8965606689453,0.1625061714529659,4,2,0
220,45,41,1605.4708337783813,1473.8965606689453,0.17355010755397668,6,3,1
202,63,41,2235.4708337783813,1473.8965606689453,0.18269349305853866,8,4,0
222,105,41,3705.4708337783813,1473.8965606689453,0.19487981411911534,6,2,0
223,107,41,3775.4708337783813,1473.8965606689453,0.38247117029033617,8,2,1
223,108,41,3810.4708337783813,1473.8965606689453,0.14798927416661703,7,3,0
171,121,41,4265.470833778381,1473.8965606689453,0.18869384923663945,28,8,1
171,122,41,4300.470833778381,1473.8965606689453,0.17264092965652325,12,6,0
171,123,41,4335.470833778381,1473.8965606689453,0.47149255095748704,10,6,0
171,125,41,4405.470833778381,1473.8965606689453,0.33055871207457127,15,8,1
171,126,41,4440.470833778381,1473.8965606689453,0.1809396348861885,15,5,0
171,128,41,4510.470833778381,1473.8965606689453,0.409806329524701,12,7,0
224,134,41,4720.470833778381,1473.8965606689453,0.22915370543367938,17,5,0
231,152,41,5350.470833778381,1473.8965606689453,0.21063424034839437,14,4,0
231,153,41,5385.470833778381,1473.8965606689453,0.1809338505640009,6,3,1
206,190,41,6680.470833778381,1473.8965606689453,0.5752824662814107,10,4,0
206,191,41,6715.470833778381,1473.8965606689453,0.2848405598114451,16,6,1
227,265,41,9305.470833778381,1473.8965606689453,0.2218339750528003,8,2,0
227,266,41,9340.470833778381,1473.8965606689453,0.5790004763998842,3,2,0
159,272,41,9550.470833778381,1473.8965606689453,0.5398930263795709,10,6,1
159,273,41,9585.470833778381,1473.8965606689453,0.4583242080663622,15,7,1
159,274,41,9620.470833778381,1473.8965606689453,0.7877301269452953,7,4,0
159,275,41,9655.470833778381,1473.8965606689453,0.41854011494819127,18,7,0
159,276,41,9690.470833778381,1473.8965606689453,1.2586226295983112,17,12,2
159,277,41,9725.470833778381,1473.8965606689453,0.4065011545367669,13,3,0
159,278,41,9760.470833778381,1473.8965606689453,0.5409336088293878,20,9,0
159,279,41,9795.470833778381,1473.8965606689453,0.1811083828919437,11,2,0
220,44,42,1570.4708337783813,1508.8965606689453,0.3176745186060284,7,2,1
220,46,42,1640.4708337783813,1508.8965606689453,0.18517639863807106,7,3,0
223,108,42,3810.4708337783813,1508.8965606689453,0.27506388697633793,7,7,1
223,111,42,3915.4708337783813,1508.8965606689453,0.14575179268007504,13,5,0
236,115,42,4055.4708337783813,1508.8965606689453,0.15362778211370917,10,5,0
171,122,42,4300.470833778381,1508.8965606689453,0.17235728470736003,17,4,0
171,123,42,4335.470833778381,1508.8965606689453,0.37288862670888,16,5,0
171,124,42,4370.470833778381,1508.8965606689453,0.29408080842722417,13,6,0
171,125,42,4405.470833778381,1508.8965606689453,0.19639997653152727,14,5,0
171,126,42,4440.470833778381,1508.8965606689453,0.6934081385849755,14,9,3
171,127,42,4475.470833778381,1508.8965606689453,0.2226558048696798,12,5,1
171,128,42,4510.470833778381,1508.8965606689453,0.19600074710432577,12,4,0
206,191,42,6715.470833778381,1508.8965606689453,0.22380954572692133,14,4,1
237,196,42,6890.470833778381,1508.8965606689453,0.460193295190715,6,1,0
239,246,42,8640.470833778381,1508.8965606689453,0.618064254383656,9,3,0
227,266,42,9340.470833778381,1508.8965606689453,0.5106865291209413,5,1,0
240,268,42,9410.470833778381,1508.8965606689453,0.18971146925308957,8,1,0
159,272,42,9550.470833778381,1508.8965606689453,0.4477969224832745,21,9,1
159,273,42,9585.470833778381,1508.8965606689453,0.7279896642832575,16,9,0
159,274,42,9620.470833778381,1508.8965606689453,0.2964888986409527,9,3,0
159,275,42,9655.470833778381,1508.8965606689453,0.4209925121844385,11,6,1
159,276,42,9690.470833778381,1508.8965606689453,0.7972587868126938,16,10,1
159,277,42,9725.470833778381,1508.8965606689453,0.7931331247823572,14,7,2
159,278,42,9760.470833778381,1508.8965606689453,0.7976625964066738,23,10,2
223,109,43,3845.4708337783813,1543.8965606689453,0.18479391912991355,9,6,1
223,110,43,3880.4708337783813,1543.8965606689453,0.3472189756265233,3,2,0
236,116,43,4090.4708337783813,1543.8965606689453,0.22615843096050886,17,5,0
171,125,43,4405.470833778381,1543.8965606689453,0.48991002558176966,15,8,1
171,126,43,4440.470833778381,1543.8965606689453,0.4473324544898695,13,7,2
171,128,43,4510.470833778381,1543.8965606689453,0.18070616819063814,9,5,0
171,129,43,4545.470833778381,1543.8965606689453,0.24584401807185824,10,6,0
244,151,43,5315.470833778381,1543.8965606689453,0.2154567817561344,9,6,0
246,155,43,5455.470833778381,1543.8965606689453,0.15283021623120105,12,6,0
246,156,43,5490.470833778381,1543.8965606689453,0.2009803648115171,10,7,0
246,157,43,5525.470833778381,1543.8965606689453,0.2765088424510598,12,4,1
206,191,43,6715.470833778381,1543.8965606689453,0.41478418923832855,9,3,0
237,196,43,6890.470833778381,1543.8965606689453,0.20261399979040945,9,3,0
250,218,43,7660.470833778381,1543.8965606689453,0.19740456862125313,3,1,1
251,242,43,8500.470833778381,1543.8965606689453,0.6760030221410971,5,2,0
239,246,43,8640.470833778381,1543.8965606689453,0.20434382207575214,7,2,0
227,265,43,9305.470833778381,1543.8965606689453,0.5224593782068856,4,2,0
240,268,43,9410.470833778381,1543.8965606689453,0.2972530027674079,7,3,1
254,270,43,9480.470833778381,1543.8965606689453,0.15825540619453551,7,1,0
159,272,43,9550.470833778381,1543.8965606689453,0.4160074281068399,8,5,1
159,273,43,9585.470833778381,1543.8965606689453,0.4339974291100509,11,3,2
159,276,43,9690.470833778381,1543.8965606689453,0.16778205384917014,11,4,0
159,278,43,9760.470833778381,1543.8965606689453,0.7606452080667578,17,9,0
256,41,44,1465.4708337783813,1578.8965606689453,0.1918897426196497,10,4,0
256,42,44,1500.4708337783813,1578.8965606689453,0.467830928195617,4,1,0
258,61,44,2165.4708337783813,1578.8965606689453,0.1685836920097401,7,3,0
258,62,44,2200.4708337783813,1578.8965606689453,0.1757193187997294,9,7,1
258,63,44,2235.4708337783813,1578.8965606689453,0.26606323031412743,11,2,0
223,105,44,3705.4708337783813,1578.8965606689453,0.15633439090008974,5,3,0
223,106,44,3740.4708337783813,1578.8965606689453,0.1986908295293599,9,5,0
223,107,44,3775.4708337783813,1578.8965606689453,0.16707363340755416,5,3,0
223,108,44,3810.4708337783813,1578.8965606689453,0.20190654371586486,5,4,0
223,109,44,3845.4708337783813,1578.8965606689453,0.30088836825523185,6,4,0
171,126,44,4440.470833778381,1578.8965606689453,0.1462934384872596,10,2,0
171,127,44,4475.470833778381,1578.8965606689453,0.23778379584409987,13,4,1
171,128,44,4510.470833778381,1578.8965606689453,0.43930615443586435,16,8,1
171,129,44,4545.470833778381,1578.8965606689453,0.79692891405748,8,4,1
263,142,44,5000.470833778381,1578.8965606689453,0.1458042160311275,12,2,0
244,150,44,5280.470833778381,1578.8965606689453,0.2098277621232225,12,2,0
246,155,44,5455.470833778381,1578.8965606689453,0.1626856477026237,12,3,1
206,190,44,6680.470833778381,1578.8965606689453,0.14482973101245525,7,2,1
237,197,44,6925.470833778381,1578.8965606689453,0.27737688883527534,5,1,0
266,205,44,7205.470833778381,1578.8965606689453,0.29918086323333826,10,5,1
267,216,44,7590.470833778381,1578.8965606689453,0.2985801926997822,6,2,1
250,219,44,7695.470833778381,1578.8965606689453,0.40319863669883205,3,1,0
270,238,44,8360.470833778381,1578.8965606689453,0.20720849473462438,7,3,0
251,241,44,8465.470833778381,1578.8965606689453,0.15598148742432,5,2,0
239,246,44,8640.470833778381,1578.8965606689453,0.3093643465530987,9,3,0
272,259,44,9095.470833778381,1578.8965606689453,0.2451112992204649,3,1,0
254,270,44,9480.470833778381,1578.8965606689453,0.6303417229739896,6,4,0
159,273,44,9585.470833778381,1578.8965606689453,0.20496885955077668,16,4,0
159,278,44,9760.470833778381,1578.8965606689453,0.4898328676473547,16,8,0
159,279,44,9795.470833778381,1578.8965606689453,0.3947288424082432,7,3,0
256,40,45,1430.4708337783813,1613.8965606689453,0.27440553836839726,7,3,0
223,109,45,3845.4708337783813,1613.8965606689453,0.2872796016248737,9,4,0
277,131,45,4615.470833778381,1613.8965606689453,0.2567600441434998,12,4,1
278,133,45,4685.470833778381,1613.8965606689453,0.508130478104165,14,4,0
263,141,45,4965.470833778381,1613.8965606689453,0.16509855871528173,8,3,0
244,149,45,5245.470833778381,1613.8965606689453,0.24894733350934858,11,4,0
279,153,45,5385.470833778381,1613.8965606689453,0.3353730536922642,5,5,2
280,170,45,5980.470833778381,1613.8965606689453,0.16842811234965438,11,2,0
280,171,45,6015.470833778381,1613.8965606689453,0.18545806386732863,14,3,1
237,197,45,6925.470833778381,1613.8965606689453,0.1544847096911288,7,3,1
237,199,45,6995.470833778381,1613.8965606689453,0.23368242614214768,8,2,0
266,206,45,7240.470833778381,1613.8965606689453,0.23956147286106866,8,2,1
267,216,45,7590.470833778381,1613.8965606689453,0.7740585060026399,3,1,0
267,217,45,7625.470833778381,1613.8965606689453,0.257245179879727,5,1,0
270,239,45,8395.470833778381,1613.8965606689453,0.5065902458092745,4,1,1
239,245,45,8605.470833778381,1613.8965606689453,0.15520287914524092,3,1,0
272,259,45,9095.470833778381,1613.8965606689453,0.4205763317945439,3,1,0
272,261,45,9165.470833778381,1613.8965606689453,0.22162271639106507,7,2,0
254,269,45,9445.470833778381,1613.8965606689453,0.2555745126263076,6,2,0
159,273,45,9585.470833778381,1613.8965606689453,0.21989385912761603,11,2,0
159,276,45,9690.470833778381,1613.8965606689453,0.25676293311656545,10,3,0
159,277,45,9725.470833778381,1613.8965606689453,1.1190630885308748,16,10,1
159,278,45,9760.470833778381,1613.8965606689453,0.4761806535428926,17,7,0
159,279,45,9795.470833778381,1613.8965606689453,0.49456833955126817,8,3,0
256,40,46,1430.4708337783813,1648.8965606689453,0.20735764114816727,7,2,0
256,41,46,1465.4708337783813,1648.8965606689453,0.19523366978377898,9,4,0
223,109,46,3845.4708337783813,1648.8965606689453,0.32515032388344123,4,2,0
277,130,46,4580.470833778381,1648.8965606689453,0.29987964163730757,12,4,2
278,133,46,4685.470833778381,1648.8965606689453,0.4824781222162075,10,6,0
279,153,46,5385.470833778381,1648.8965606689453,0.15338485460463344,16,6,0
237,197,46,6925.470833778381,1648.8965606689453,0.1691188097435998,5,3,0
237,200,46,7030.470833778381,1648.8965606689453,0.329290889649503,12,2,1
237,201,46,7065.470833778381,1648.8965606689453,0.17968197044994483,7,2,0
267,217,46,7625.470833778381,1648.8965606689453,0.15009309602266047,8,2,0
267,218,46,7660.470833778381,1648.8965606689453,0.5458337283870089,4,1,0
270,240,46,8430.470833778381,1648.8965606689453,0.31349902001902424,3,1,0
295,256,46,8990.470833778381,1648.8965606689453,0.2285560689925116,4,2,0
272,258,46,9060.470833778381,1648.8965606689453,1.0741352496242254,5,4,0
272,259,46,9095.470833778381,1648.8965606689453,0.5633744545638731,3,2,1
272,260,46,9130.470833778381,1648.8965606689453,0.5282549481738212,4,2,0
254,269,46,9445.470833778381,1648.8965606689453,0.6451243449567473,9,4,1
159,272,46,9550.470833778381,1648.8965606689453,0.4547965807233702,3,2,0
159,273,46,9585.470833778381,1648.8965606689453,0.2257757907827244,6,1,0
159,274,46,9620.470833778381,1648.8965606689453,0.37552828654352827,12,4,0
159,276,46,9690.470833778381,1648.8965606689453,0.40535908788267927,9,4,0
159,277,46,9725.470833778381,1648.8965606689453,0.28612024663538765,11,2,0
159,278,46,9760.470833778381,1648.8965606689453,0.5217737581441824,9,4,0
159,279,46,9795.470833778381,1648.8965606689453,0.8783331869636665,8,5,0
256,41,47,1465.4708337783813,1683.8965606689453,0.37983255379353237,10,3,1
256,42,47,1500.4708337783813,1683.8965606689453,0.21138937707237254,7,4,1
223,109,47,3845.4708337783813,1683.8965606689453,0.1528789724446652,8,3,1
298,123,47,4335.470833778381,1683.8965606689453,0.15943505460761662,11,4,0
298,124,47,4370.470833778381,1683.8965606689453,0.18256055645447022,12,5,1
237,197,47,6925.470833778381,1683.8965606689453,0.20518194939900045,6,4,1
237,198,47,6960.470833778381,1683.8965606689453,0.15278867785129102,8,2,0
237,199,47,6995.470833778381,1683.8965606689453,0.16303663447239164,9,3,0
237,201,47,7065.470833778381,1683.8965606689453,0.48255369324048913,9,5,0
237,202,47,7100.470833778381,1683.8965606689453,0.321484025114829,9,5,1
267,218,47,7660.470833778381,1683.8965606689453,0.24091216930548165,6,1,0
267,219,47,7695.470833778381,1683.8965606689453,0.817733940940173,5,3,1
305,235,47,8255.470833778381,1683.8965606689453,0.2442169188469409,8,3,0
270,240,47,8430.470833778381,1683.8965606689453,0.23209576371855437,3,1,0
295,255,47,8955.470833778381,1683.8965606689453,0.38433769226752423,5,2,0
272,260,47,9130.470833778381,1683.8965606689453,0.5922497273956409,6,2,0
254,266,47,9340.470833778381,1683.8965606689453,0.24386909062414638,7,2,0
254,270,47,9480.470833778381,1683.8965606689453,0.15857941690497446,9,1,0
159,278,47,9760.470833778381,1683.8965606689453,0.5907304525381298,13,8,0
159,279,47,9795.470833778381,1683.8965606689453,0.38345127711694527,14,4,0
308,62,48,2200.4708337783813,1718.8965606689453,0.21712707144852322,8,4,1
312,102,48,3600.4708337783813,1718.8965606689453,0.2180193612257864,5,3,0
312,103,48,3635.4708337783813,1718.8965606689453,0.3363669886958283,12,3,0
313,106,48,3740.4708337783813,1718.8965606689453,0.1783023457824958,16,6,0
298,124,48,4370.470833778381,1718.8965606689453,0.3467439452402493,9,3,0
314,153,48,5385.470833778381,1718.8965606689453,0.18558648095591612,10,7,0
314,154,48,5420.470833778381,1718.8965606689453,0.19920546992332877,8,4,0
237,198,48,6960.470833778381,1718.8965606689453,0.17243518920978532,5,1,0
267,219,48,7695.470833778381,1718.8965606689453,0.5931816903522119,7,3,1
267,220,48,7730.470833778381,1718.8965606689453,0.2978373732951274,4,1,0
305,235,48,8255.470833778381,1718.8965606689453,0.21534669563011535,3,1,0
295,255,48,8955.470833778381,1718.8965606689453,0.5588742627427523,3,1,0
272,261,48,9165.470833778381,1718.8965606689453,0.7070690367965627,10,5,1
319,263,48,9235.470833778381,1718.8965606689453,0.14778225583269747,6,2,0
254,267,48,9375.470833778381,1718.8965606689453,0.3277092046975831,3,1,0
254,269,48,9445.470833778381,1718.8965606689453,0.15209635954617431,12,2,0
159,277,48,9725.470833778381,1718.8965606689453,0.29675039274929443,10,3,0
159,279,48,9795.470833778381,1718.8965606689453,0.14554657145265676,9,1,0
308,62,49,2200.4708337783813,1753.8965606689453,0.1601371767425,7,1,0
321,65,49,2305.4708337783813,1753.8965606689453,0.5934357389354321,7,2,1
312,101,49,3565.4708337783813,1753.8965606689453,0.1625488390580641,5,2,0
313,105,49,3705.4708337783813,1753.8965606689453,0.25068806455871484,11,7,2
313,107,49,3775.4708337783813,1753.8965606689453,0.17113667451236617,12,7,0
313,108,49,3810.4708337783813,1753.8965606689453,0.16575016557544645,7,3,0
322,111,49,3915.4708337783813,1753.8965606689453,0.18625812996052168,13,6,1
322,112,49,3950.4708337783813,1753.8965606689453,0.17540777241448832,10,4,0
327,201,49,7065.470833778381,1753.8965606689453,0.1521878938509479,11,3,0
327,202,49,7100.470833778381,1753.8965606689453,0.19753437344600058,16,4,1
328,212,49,7450.470833778381,1753.8965606689453,0.25833400684675834,10,1,0
267,220,49,7730.470833778381,1753.8965606689453,0.20052843616390828,10,4,1
329,242,49,8500.470833778381,1753.8965606689453,0.6762611893122649,4,1,0
295,256,49,8990.470833778381,1753.8965606689453,0.25982355500486304,3,2,0
295,257,49,9025.470833778381,1753.8965606689453,0.4361167214131798,6,2,0
272,260,49,9130.470833778381,1753.8965606689453,1.0953786032777464,9,7,2
272,261,49,9165.470833778381,1753.8965606689453,0.45506519876721224,13,5,0
319,264,49,9270.470833778381,1753.8965606689453,0.285279043497789,4,2,0
254,268,49,9410.470833778381,1753.8965606689453,0.4750183183464765,10,4,1
159,277,49,9725.470833778381,1753.8965606689453,0.5558428271834605,12,5,1
159,278,49,9760.470833778381,1753.8965606689453,0.25884905447105494,10,4,0
159,279,49,9795.470833778381,1753.8965606689453,0.5564697584171497,9,3,0
159,281,49,9865.470833778381,1753.8965606689453,0.31220401383302715,6,2,0
321,66,50,2340.4708337783813,1788.8965606689453,0.4902387123430613,5,2,1
313,104,50,3670.4708337783813,1788.8965606689453,0.2860711735633973,11,7,1
322,110,50,3880.4708337783813,1788.8965606689453,0.21211666344784044,13,4,0
333,152,50,5350.470833778381,1788.8965606689453,0.14449148586729582,16,3,0
335,169,50,5945.470833778381,1788.8965606689453,0.2240420751193677,10,3,0
337,207,50,7275.470833778381,1788.8965606689453,0.16232914406117752,6,3,1
328,211,50,7415.470833778381,1788.8965606689453,0.3310530652762383,16,4,1
328,212,50,7450.470833778381,1788.8965606689453,0.2355250746571192,9,4,1
267,220,50,7730.470833778381,1788.8965606689453,0.3686820100544611,5,1,0
267,221,50,7765.470833778381,1788.8965606689453,0.16904625989602773,3,1,0
340,226,50,7940.470833778381,1788.8965606689453,0.17316709061631722,13,2,0
329,241,50,8465.470833778381,1788.8965606689453,0.6636532721339153,11,5,0
329,242,50,8500.470833778381,1788.8965606689453,0.36675341143342227,7,2,0
295,255,50,8955.470833778381,1788.8965606689453,0.3990613486443567,4,2,1
272,260,50,9130.470833778381,1788.8965606689453,0.9396629315636468,3,2,0
254,268,50,9410.470833778381,1788.8965606689453,0.3396622522099489,9,4,1
159,277,50,9725.470833778381,1788.8965606689453,0.2670705472022872,10,2,0
159,278,50,9760.470833778381,1788.8965606689453,0.6190513087688302,7,3,1
159,280,50,9830.470833778381,1788.8965606689453,0.7160783357172262,7,5,0
342,53,51,1885.4708337783813,1823.8965606689453,0.33376765549638604,3,1,0
342,54,51,1920.4708337783813,1823.8965606689453,0.30406194041329054,5,2,0
313,105,51,3705.4708337783813,1823.8965606689453,0.15887350739682163,10,3,0
322,109,51,3845.4708337783813,1823.8965606689453,0.16411731187018475,12,4,0
322,110,51,3880.4708337783813,1823.8965606689453,0.20587758494223524,8,4,0
322,111,51,3915.4708337783813,1823.8965606689453,0.44018028615746296,10,3,0
333,152,51,5350.470833778381,1823.8965606689453,0.2471352997310697,12,6,0
335,169,51,5945.470833778381,1823.8965606689453,0.16514511750524355,8,2,1
350,201,51,7065.470833778381,1823.8965606689453,0.35174702515492423,9,2,1
350,202,51,7100.470833778381,1823.8965606689453,0.3061989629923717,10,5,1
337,206,51,7240.470833778381,1823.8965606689453,0.2386225189390438,13,6,3
337,207,51,7275.470833778381,1823.8965606689453,0.33914129345850547,10,4,0
328,212,51,7450.470833778381,1823.8965606689453,0.9680105190041184,6,3,0
267,221,51,7765.470833778381,1823.8965606689453,0.4734769099119555,5,2,0
340,227,51,7975.470833778381,1823.8965606689453,0.2854117248487566,3,1,0
351,231,51,8115.470833778381,1823.8965606689453,0.23410501873297623,5,1,1
329,241,51,8465.470833778381,1823.8965606689453,0.2982386636090711,3,1,0
352,248,51,8710.470833778381,1823.8965606689453,0.1442480299303869,4,1,0
